idiom_id,sense_number,register,region,definitions,version,created_at,updated_at,idiom,meaning_id
es_unspecified_1208,2,"[""formal"",""informal""]","[""Spain"",""Latin America""]","[""To submit, yield, or accept defeat or humiliation; to show deference or acquiescence.""]",1,2025-11-15 05:22:43.868721,2025-11-15 05:22:44.031553,doblar la cabeza,2bc34b7c-ce6d-4a84-af0f-8cfdb7e0e810
es_unspecified_1567,2,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""To be extremely angry or furious.""]",1,2025-11-15 05:22:44.166852,2025-11-15 05:22:44.303969,estar que arde,2bce9f0a-0010-4a2d-82f7-32b8c6776d20
es_unspecified_1573,1,"[""informal"",""colloquial""]","[""Spain"",""Latin America"",""General (Spanish-speaking world)""]","[""To die; a euphemistic or humorous way to refer to death.""]",1,2025-11-15 05:22:44.16693,2025-11-15 05:22:44.303969,estirar la pata,2bd35423-8f7c-46ee-9955-ffc2b026adf8
es_unspecified_1216,1,"[""informal"",""colloquial""]","[""Spain"",""some Latin American countries""]","[""In a very remote or isolated place; in the middle of nowhere."",""Figuratively, in a location or situation where people are out of touch, uninformed, or cut off from events.""]",1,2025-11-15 05:22:43.868866,2025-11-15 05:22:44.031553,donde Cristo dio las tres voces,2bd86d20-f31a-436d-bab1-168a5edcf191
es_unspecified_3059,2,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""At most; at best; no more than a specified amount or degree.""]",1,2025-11-15 05:22:45.661675,2025-11-15 05:22:45.784869,todo lo más,2bdb955b-1fda-44a0-8e6d-fee4dc3cae08
es_unspecified_1593,1,"[""formal"",""administrative"",""military""]","[""Spain"",""Latin America""]","[""Officially relieved from duty; not on active service or not required to perform assigned duties during a specified period."",""Granted authorized leave or exemption from regular service obligations.""]",1,2025-11-15 05:22:44.167242,2025-11-15 05:22:44.303969,franco de servicio,2bdbc2ca-b9f5-4017-817d-df7f2ca7226d
es_unspecified_2856,1,"[""formal""]","[""Spain"",""Latin America""]","[""To occupy a university chair or to deliver an authoritative academic lecture.""]",1,2025-11-15 05:22:45.431477,2025-11-15 05:22:45.560645,sentar cátedra,2be1fd96-c0fc-42ed-9ff3-71a585249f7a
es_unspecified_2188,2,"[""neutral"",""figurative""]","[""All Spanish-speaking regions""]","[""A highly lucrative source of wealth, profit, advantage, or valuable resources; a 'goldmine' in a figurative sense.""]",1,2025-11-15 05:22:44.69489,2025-11-15 05:22:44.824217,mina de oro,2be67d10-6ccd-493a-ac5d-376ba5816328
es_unspecified_1678,2,"[""neutral"",""literal""]","[""Spain"",""Latin America""]","[""To take up space or to form a noticeable lump or bulge.""]",1,2025-11-15 05:22:44.441241,2025-11-15 05:22:44.583114,hacer bulto,2c02d615-311a-4615-9611-b4296b65c6ba
es_unspecified_1831,2,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""Deeply involved or committed to something; figuratively 'up to one's eyebrows' in an activity, obligation, or emotion.""]",1,2025-11-15 05:22:44.44403,2025-11-15 05:22:44.583114,hasta las cejas,2c0b7bed-9505-4991-aa47-7699ae6a5a6b
es_unspecified_3135,4,"[""informal""]","[""Spain"",""Latin America""]","[""To have an emotional breakdown or collapse (e.g., breaking down in tears or confessing under pressure).""]",1,2025-11-15 05:22:45.663139,2025-11-15 05:22:45.784869,venirse abajo,2c22916a-561c-45af-b2fb-f80e125afdf1
es_unspecified_1293,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""To take a break from routine responsibilities in order to relax or behave in a more carefree, slightly indulgent manner.""]",1,2025-11-15 05:22:43.870426,2025-11-15 05:22:44.031553,echar una cana al aire,2c2823d1-1d78-41a1-b871-b27e0f32ce5f
es_unspecified_2532,2,"[""neutral"",""formal""]","[""General (all Spanish-speaking regions)""]","[""To curb, restrain, or put a stop to an activity or practice, especially an undesirable or harmful one.""]",1,2025-11-15 05:22:45.156154,2025-11-15 05:22:45.315923,poner coto,2c2f46fd-21e3-45e0-8f04-71a54f048167
es_unspecified_2590,1,"[""informal"",""vulgar""]","[""Spain"",""Latin America""]","[""To become sexually aroused to the point of achieving an erection (referring to male genitalia).""]",1,2025-11-15 05:22:45.157757,2025-11-15 05:22:45.315923,ponerse palote,2c37a46a-9920-4874-9ac2-b5a48ea3399c
es_unspecified_2363,1,"[""neutral""]","[""Spain"",""Latin America""]","[""Literal gloss: to pay the duck.""]",1,2025-11-15 05:22:44.929261,2025-11-15 05:22:45.052926,pagar el pato,2c3d5fa7-ef2a-46d6-9ef5-09bd452e4a7f
es_unspecified_0514,1,"[""neutral"",""figurative""]","[""Spain"",""Latin America""]","[""To suddenly realize the truth or see a situation clearly after having been unaware or deceived."",""To have one's perception corrected; to stop being blind to facts or realities.""]",1,2025-11-15 05:22:42.961433,2025-11-15 05:22:43.145595,caérsele la venda de los ojos,2c40cc24-5003-407b-8e24-f6baa5d04675
es_unspecified_1820,3,"[""vulgar"",""colloquial"",""informal""]","[""Spain"",""Latin America"",""general""]","[""Filled to capacity; packed full (physically full of something).""]",1,2025-11-15 05:22:44.443849,2025-11-15 05:22:44.583114,hasta el culo,2c413218-f850-4a88-9bcf-58a5ff7c76bc
es_unspecified_0503,2,"[""neutral"",""descriptive""]","[""Spain"",""Latin America""]","[""To be agreeable to someone's taste or aesthetic sensibility; to appeal to personal preference.""]",1,2025-11-15 05:22:42.961206,2025-11-15 05:22:43.145595,caer en gusto,2c584db4-66ea-42d9-9b6f-241f3ce0bc61
es_unspecified_1775,3,"[""informal"",""colloquial""]","[""Spain"",""Latin America"",""general""]","[""To subject someone or something to severe criticism; to 'tear to pieces' in a verbal or journalistic sense.""]",1,2025-11-15 05:22:44.442954,2025-11-15 05:22:44.583114,hacer trizas,2c67c0ab-6c28-459d-ba50-1f6b9ea7fd0d
es_unspecified_1872,1,"[""vulgar"",""colloquial"",""slang""]","[""Latin America"",""General""]","[""A person who attracts sexual partners, especially women; literally a 'pussy magnet' (crude slang for someone who is sexually attractive or irresistible).""]",1,2025-11-15 05:22:44.444725,2025-11-15 05:22:44.583114,imán de chochetes,2c765739-4f4d-4c76-94a6-181ea1f9f41b
es_unspecified_2532,1,"[""neutral"",""formal""]","[""General (all Spanish-speaking regions)""]","[""To set a limit or boundary; literally to place a restriction or fence around something.""]",1,2025-11-15 05:22:45.156144,2025-11-15 05:22:45.315923,poner coto,2c8b8f08-35e8-4df7-bb50-cb0fad287135
es_unspecified_1969,1,"[""formal"",""literary""]","[""Spain"",""Latin America""]","[""A very remote or indefinite past; since time immemorial; the earliest or most ancient times."",""Used to indicate origins or practices lost in the distant past or prehistory.""]",1,2025-11-15 05:22:44.69066,2025-11-15 05:22:44.824217,la noche de los tiempos,2c8bf7a9-2457-4b4e-96b1-65aa7a4f41c8
es_unspecified_0436,1,"[""idiomatic"",""informal""]","[""Spain"",""Latin America"",""General Spanish""]","[""Figurative: to have a hidden advantage, resource or plan reserved for use at an opportune moment (equivalent to 'an ace up one's sleeve').""]",1,2025-11-15 05:22:42.960135,2025-11-15 05:22:43.145595,bajo la manga,2c956321-cf5e-49f5-9ede-87e39fb40eae
es_unspecified_1746,1,"[""neutral"",""formal""]","[""All Spanish-speaking regions""]","[""Mention or refer to something or someone explicitly; make reference to a fact, person, or matter."",""Include a remark or brief acknowledgement of a subject in speech or writing.""]",1,2025-11-15 05:22:44.44242,2025-11-15 05:22:44.583114,hacer mención,2c9c1864-30e8-4a3d-abea-c82a8521b0cf
es_unspecified_2389,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America"",""General (Spanish-speaking world)""]","[""Figuratively: indicating that something will last a long time or that there is an ample amount; 'for quite some time' or 'there is plenty (of something) to occupy the present and future.'""]",1,2025-11-15 05:22:44.929796,2025-11-15 05:22:45.052926,para rato,2cc04461-baf0-49f0-aae8-5520e73a9284
es_unspecified_1398,2,"[""colloquial""]","[""Spain"",""Latin America""]","[""Figuratively, exposed or caught unprotected or unprepared.""]",1,2025-11-15 05:22:44.164364,2025-11-15 05:22:44.303969,en pelota,2cc112ba-3508-4acf-922c-1b30469cc9de
es_unspecified_2447,2,"[""informal"",""colloquial"",""affectionate""]","[""Spain"",""Latin America""]","[""A very kind, generous, or good‑natured person; someone of excellent character.""]",1,2025-11-15 05:22:44.93099,2025-11-15 05:22:45.052926,pedazo de pan,2cc6149e-4450-46a1-bca1-c59b732103ad
es_unspecified_0998,2,"[""informal""]","[""Spain"",""Latin America""]","[""headlong or hasty; done in a hurried, unreflective manner as if driven by panic or a crowd impulse.""]",1,2025-11-15 05:22:43.586477,2025-11-15 05:22:43.752245,de estampida,2ccc16ee-907e-48ee-a31a-7412c049c9ba
es_unspecified_0915,1,"[""colloquial"",""informal""]","[""Spain""]","[""To receive repeated rejections, especially in a romantic or courtship context; to be turned down multiple times."",""To suffer a string of failures or refusals in attempts to obtain something.""]",1,2025-11-15 05:22:43.584805,2025-11-15 05:22:43.752245,darse de calabazadas,2ccd4050-39e4-495d-82d4-8c97d4240a33
es_unspecified_1868,1,"[""informal"",""figurative""]","[""Spain"",""Latin America"",""General Spanish""]","[""To feel emotionally devastated or as if everything important has been lost; to perceive one's life as collapsing."",""To experience acute despair or a profound sense of ruin, often in response to personal misfortune.""]",1,2025-11-15 05:22:44.44464,2025-11-15 05:22:44.583114,hundirse el mundo,2cf1b70a-406d-44c7-a07d-bdf037a88964
es_unspecified_3019,1,"[""neutral"",""formal""]","[""Spain"",""Latin America""]","[""Literal: 'third age.'""]",1,2025-11-15 05:22:45.66043,2025-11-15 05:22:45.784869,tercera edad,2cff46bf-5939-492f-835c-115c8a620c64
es_unspecified_3180,2,"[""neutral"",""informal"",""colloquial""]","[""Spain"",""Latin America"",""General Spanish""]","[""Figuratively, a discourse marker meaning 'while we're at it' or 'since this is the case,' used to introduce an additional request, action, or comment that follows naturally from the present situation.""]",1,2025-11-15 05:22:45.664086,2025-11-15 05:22:45.784869,ya que estamos,2d21a521-afce-4367-bfda-0636a6c00244
es_unspecified_2968,1,"[""neutral""]","[""General Spanish""]","[""To belong to or come from a social or cultural environment in which the consumption of alcoholic beverages is customary or prominent.""]",1,2025-11-15 05:22:45.659304,2025-11-15 05:22:45.784869,tener cultura alcohólica,2d285cb8-7821-4232-b9a9-d3af08612734
es_unspecified_1532,2,"[""colloquial"",""neutral""]","[""General Spanish""]","[""To be involved in addressing a particular problem or issue outside strictly legal contexts; to take responsibility for resolving a matter.""]",1,2025-11-15 05:22:44.166392,2025-11-15 05:22:44.303969,estar en el caso,2d28f0af-e652-4179-9c67-0ec726d24a0f
es_unspecified_0376,2,"[""formal"",""administrative""]","[""Spain"",""Latin America""]","[""Faced with uncertainty: used to introduce how one should respond or decide when information is lacking.""]",1,2025-11-15 05:22:42.958915,2025-11-15 05:22:43.145595,ante la duda,2d2c79e0-f394-41e4-84a0-ce1ecb41f807
es_unspecified_0671,1,"[""neutral"",""informal""]","[""Spain"",""Latin America""]","[""A temporary pause or hiatus in activity while awaiting further developments or decisions.""]",1,2025-11-15 05:22:43.268038,2025-11-15 05:22:43.458803,compás de espera,2d629a54-54b5-48d5-97b2-36a17f6c7a90
es_unspecified_0291,1,"[""neutral"",""colloquial""]","[""Spain"",""Latin America"",""general""]","[""To relax control or discipline; to give someone greater freedom or autonomy."",""To ease restrictions, supervision, or intensity in management, parenting, or leadership.""]",1,2025-11-15 05:22:42.957404,2025-11-15 05:22:43.145595,aflojar las riendas,2d729ed2-fba9-4e96-b767-246c7bbc4930
es_unspecified_1946,1,"[""neutral""]","[""Spain"",""Latin America"",""general Spanish""]","[""The skillful and controlled movement of the feet used in activities such as dance, boxing, martial arts, football, or other sports; footwork."",""Technical agility and coordination of the lower limbs that contribute to balance, positioning, and quick directional changes.""]",1,2025-11-15 05:22:44.446162,2025-11-15 05:22:44.583114,juego de pies,2d7acfba-f74f-401c-af0a-2b655fab2c8f
es_unspecified_0198,1,"[""informal"",""colloquial"",""nonstandard""]","[""Spain"",""Latin America""]","[""Probable nonstandard or erroneous form of 'a socapa'; meaning secretly, surreptitiously, or on the sly.""]",1,2025-11-15 05:22:42.475451,2025-11-15 05:22:42.802978,a so capa,2d8ce3a9-3469-485b-89b2-43a8763dee61
es_unspecified_2195,1,"[""neutral""]","[""All Spanish-speaking regions""]","[""To urinate involuntarily in bed during sleep (bedwetting).""]",1,2025-11-15 05:22:44.695015,2025-11-15 05:22:44.824217,mojar la cama,2db79b7b-3867-43ac-a631-41762cae6516
es_unspecified_2339,2,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""Figurative: to have very poor eyesight or to be unable to see something that should be visible; to be practically blind.""]",1,2025-11-15 05:22:44.928802,2025-11-15 05:22:45.052926,no ver tres en un burro,2dbcdb19-4ec8-47e3-9512-7ce60379049e
es_unspecified_2049,1,"[""neutral"",""idiomatic""]","[""Spain"",""Latin America"",""General""]","[""To make an already bad situation worse; to add further difficulty or misfortune to circumstances that are already unfavorable.""]",1,2025-11-15 05:22:44.692172,2025-11-15 05:22:44.824217,llover sobre mojado,2dc2271f-00ed-4f9c-bc7d-5134662e026f
es_unspecified_3161,1,"[""colloquial""]","[""Spain"",""Latin America""]","[""Literal: seen and then immediately not seen; describing something observed one moment and gone the next.""]",1,2025-11-15 05:22:45.663745,2025-11-15 05:22:45.784869,visto y no visto,2dc2895a-b604-4d9f-a7f8-b0ca4a050996
es_unspecified_0733,1,"[""informal"",""colloquial""]","[""Spain""]","[""To interrupt someone; to cut someone off while they are speaking."",""To put an end to a line of talk or a speaker's flow.""]",1,2025-11-15 05:22:43.269298,2025-11-15 05:22:43.458803,cortar el rollo,2dc296a2-2e6c-4307-8262-ac2c383e0fcf
es_unspecified_0899,2,"[""colloquial""]","[""various Spanish-speaking regions""]","[""To deliver a sudden or sharp blow; to strike quickly with a pointed or fast object.""]",1,2025-11-15 05:22:43.584486,2025-11-15 05:22:43.752245,dar virote,2dc2c204-4ca4-4367-a624-26137fdac648
es_unspecified_0266,2,"[""formal"",""medical"",""neutral""]","[""Spain"",""Latin America""]","[""To open the skull surgically or during an autopsy in order to examine or treat the brain or cranial cavity.""]",1,2025-11-15 05:22:42.476382,2025-11-15 05:22:42.802978,abrir la cabeza,2dd97243-a5ad-4ee8-a719-c5cd1ec61347
es_unspecified_1780,2,"[""neutral"",""colloquial""]","[""Spain"",""Latin America"",""General""]","[""To use an event, argument, or resource as an advantage or piece of leverage; to exploit something to gain support, influence, or benefit.""]",1,2025-11-15 05:22:44.443041,2025-11-15 05:22:44.583114,hacer una baza,2def28e2-111c-4fe7-aad5-a02b4ce565a6
es_unspecified_2481,1,"[""neutral""]","[""General""]","[""To be decapitated; to lose one's head in a literal, physical sense.""]",1,2025-11-15 05:22:45.154848,2025-11-15 05:22:45.315923,perder la cabeza,2df893ca-d9e5-43a3-b622-d9e544257f2b
es_unspecified_0320,2,"[""neutral""]","[""Spain"",""Latin America""]","[""Exactly and precisely; carried out to the letter or without deviation.""]",1,2025-11-15 05:22:42.95788,2025-11-15 05:22:43.145595,al dedillo,2e013a66-c903-4ff3-ae49-6b5c07d3796a
es_unspecified_3096,3,"[""informal"",""colloquial""]","[""Spain"",""Latin America""]","[""The public airing or exposure of such embarrassing matters or scandals.""]",1,2025-11-15 05:22:45.662392,2025-11-15 05:22:45.784869,trapos sucios,2e01520b-94aa-4eb3-9782-2d0872897121
es_unspecified_1471,2,"[""neutral""]","[""Spain"",""Latin America""]","[""To assume the mental or emotional state required for a role or task; to 'get into' a scene or character.""]",1,2025-11-15 05:22:44.165381,2025-11-15 05:22:44.303969,entrar en situación,2e026afa-38fb-4d26-a3bd-18ca836a3202
es_unspecified_1992,2,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""Figuratively, to provoke irritation, outrage, controversy, or strong negative reactions among people.""]",1,2025-11-15 05:22:44.691167,2025-11-15 05:22:44.824217,levantar ronchas,2e09d397-7a9a-4b34-a6c8-52b0913b8948
es_unspecified_1961,2,"[""colloquial"",""regional"",""rare""]","[""Regional; usage varies by area""]","[""A fragmented, complicated, or piecemeal situation; an arrangement made up of many small parts or separate elements."",""A local or idiomatic label for a particular event or incident whose precise meaning depends on regional usage and context.""]",1,2025-11-15 05:22:44.690405,2025-11-15 05:22:44.824217,la de gajos,2e0a7274-fde5-4540-86dc-8ae258d03410
es_unspecified_2441,2,"[""neutral"",""informal""]","[""all""]","[""Figurative: to spend one's life doing something (often implying a habitual, continuous, or excessive activity, or that the life is squandered in a particular pursuit or condition).""]",1,2025-11-15 05:22:44.930863,2025-11-15 05:22:45.052926,pasarse la vida,2e2272cd-2b49-406f-a7a6-1d53e4845497
es_unspecified_0451,2,"[""religious"",""formal""]","[""Spain"",""Latin America""]","[""To ask someone to perform the customary blessing of the food or the table at a meal.""]",1,2025-11-15 05:22:42.960394,2025-11-15 05:22:43.145595,bendecir la mesa,2e2fc47b-1db6-4453-8271-5845867e0b6b
es_unspecified_0623,2,"[""Colloquial"",""Figurative"",""Informal""]","[""Spain"",""Latin America""]","[""To overwhelm someone with affection, adoration, or tender attention; to show excessive fondness in a demonstrative way.""]",1,2025-11-15 05:22:43.267283,2025-11-15 05:22:43.458803,comer a besos,2e3da4cb-5cdb-4b3e-b1c7-80a03a200afe
es_unspecified_2421,2,"[""neutral"",""informal""]","[""Spain"",""Latin America""]","[""To move on from a past event or situation emotionally or mentally; to let go of past grievances or preoccupations and begin anew.""]",1,2025-11-15 05:22:44.930405,2025-11-15 05:22:45.052926,pasar página,2e53037d-4e8a-434d-b48a-90a5afcfad27
es_unspecified_1690,1,"[""neutral"",""formal""]","[""Spain"",""Latin America""]","[""To make the best of an unavoidable or difficult situation by turning a necessity into a perceived advantage or virtue."",""To adapt resourcefully to adverse circumstances and present them as beneficial or acceptable.""]",1,2025-11-15 05:22:44.441431,2025-11-15 05:22:44.583114,hacer de la necesidad virtud,2e63f336-02bc-4172-96dc-31e356af4e8d
es_unspecified_1127,2,"[""neutral"",""technical"",""colloquial""]","[""Spain"",""Latin America"",""General Spanish""]","[""Describing an object, credential, account, or code that is valid for a single operation or session (one-time use)."",""Referring to a temporary or one-off measure intended for emergency or limited circumstances.""]",1,2025-11-15 05:22:43.867482,2025-11-15 05:22:44.031553,de un solo uso,2e68241b-2a2f-4084-a77a-a5bb359a74a2
es_unspecified_1261,2,"[""colloquial""]","[""Spain"",""Latin America""]","[""To undertake a risky or challenging action that requires boldness or determination.""]",1,2025-11-15 05:22:43.869939,2025-11-15 05:22:44.031553,echar la capa al toro,2e68eb3c-3696-4a04-a105-b0603a45690c
es_unspecified_2345,1,"[""religious"",""formal"",""neutral""]","[""Spain"",""Latin America""]","[""To insult, blaspheme against, or act in a manner considered offensive to God or to divine law.""]",1,2025-11-15 05:22:44.928908,2025-11-15 05:22:45.052926,ofender a Dios,2e85f5aa-008e-427c-a3fc-0e509b970ea9
es_unspecified_0423,1,"[""neutral"",""zoological""]","[""Spain"",""Latin America""]","[""A bird or animal that is active during the night; a nocturnal species (literally, a night bird).""]",1,2025-11-15 05:22:42.959866,2025-11-15 05:22:43.145595,ave nocturna,2e8bf1a7-48a5-438c-b822-b51397158c5e
es_unspecified_0665,2,"[""formal"",""neutral""]","[""Spain"",""Latin America""]","[""Expressing unanimous agreement or consent; endorsing a decision collectively without dissent.""]",1,2025-11-15 05:22:43.267934,2025-11-15 05:22:43.458803,como un solo hombre,2e98ba0d-f54e-4767-a88b-220bbfa7210a
es_unspecified_2860,2,"[""colloquial"",""complimentary""]","[""Spain"",""Latin America""]","[""To be exceptionally attractive, excellent, or charming; to be of outstanding quality.""]",1,2025-11-15 05:22:45.431558,2025-11-15 05:22:45.560645,ser canela en rama,2e9b861d-7e34-49fd-a899-d4b3fbd1570a
es_unspecified_2667,2,"[""neutral""]","[""All Spanish-speaking countries""]","[""Literal meaning 'to preach in the desert', referring to delivering a sermon or message in an actual uninhabited place.""]",1,2025-11-15 05:22:45.159441,2025-11-15 05:22:45.315923,predicar en el desierto,2e9e9bb0-411d-4dbd-9e54-bd09be19fee1
es_unspecified_1642,1,"[""informal"",""colloquial""]","[""Spain"",""Latin America"",""General Spanish""]","[""To keep something for oneself; to reserve or retain an item, opportunity, or advantage rather than share it."",""To pocket or hide an object on one's person for private use.""]",1,2025-11-15 05:22:44.168183,2025-11-15 05:22:44.303969,guardársela,2ea381a8-cae8-4a9f-9718-213e318f0f79
es_unspecified_0129,1,"[""neutral"",""literary""]","[""Spain"",""Latin America"",""General Spanish""]","[""In large quantities or abundantly, often with a sense of excess or profusion."",""On a large scale or en masse, without restraint.""]",1,2025-11-15 05:22:42.474296,2025-11-15 05:22:42.802978,a mansalva,2ec27402-ec96-453d-ae69-eff568016ef1
es_unspecified_2172,1,"[""neutral""]","[""Spain"",""Latin America""]","[""To put or push one's nose into or toward something (literal act of inserting the nose).""]",1,2025-11-15 05:22:44.694447,2025-11-15 05:22:44.824217,meter la nariz,2ecb06f4-d159-4234-9d95-6c75bcbef8aa
es_unspecified_0875,2,"[""colloquial"",""informal"",""pejorative""]","[""Colombia"",""General Latin America""]","[""To beat, defeat, or physically assault someone decisively."",""To humiliate or decisively defeat someone in a conflict, competition, or confrontation.""]",1,2025-11-15 05:22:43.584045,2025-11-15 05:22:43.752245,dar piso,2ed01b7f-3f77-4d5d-a5f8-859dc6d3a651
es_unspecified_2810,1,"[""neutral""]","[""General Spanish""]","[""To obtain advantage, benefit, or profit from a situation, action, or experience; often implies using circumstances or past events to one's own good.""]",1,2025-11-15 05:22:45.430327,2025-11-15 05:22:45.560645,sacar provecho,2eede02b-35c9-4f6e-9a81-d32848c18af7
es_unspecified_1517,1,"[""colloquial"",""informal""]","[""Spain""]","[""To be joking or kidding; to speak or act in a facetious, non-serious way.""]",1,2025-11-15 05:22:44.166157,2025-11-15 05:22:44.303969,estar de coña,2ef708eb-e426-440f-8c2b-58501d3766ba
es_unspecified_0547,2,"[""informal"",""pejorative""]","[""Spain"",""Latin America""]","[""A situation or setting perceived as full of incompetence, fools, or low standards; a 'dump' or a scene dominated by ineptitude."",""A chaotic, low‑quality, or disreputable event or environment.""]",1,2025-11-15 05:22:42.961988,2025-11-15 05:22:43.145595,campo de nabos,2efa5a50-af75-46e2-9efb-f6e06e6e8ff2
es_unspecified_1881,2,"[""informal"",""colloquial""]","[""Spain"",""Latin America"",""General Spanish""]","[""To devise or contrive a way or plan to accomplish something, often through improvisation or clever tactics.""]",1,2025-11-15 05:22:44.444851,2025-11-15 05:22:44.583114,ingeniárselas,2f0289b8-8a72-4d03-b870-cb2ba8d90370
es_unspecified_1282,1,"[""neutral"",""informal""]","[""Spain"",""Latin America""]","[""To ruin, destroy, or undermine plans, hopes, efforts, reputation, or achievements."",""To discredit, refute, or nullify an idea, argument, or belief by showing it to be false or impracticable.""]",1,2025-11-15 05:22:43.87025,2025-11-15 05:22:44.031553,echar por tierra,2f0ad8b1-9b08-48dc-a1d6-3d472c174fe4
es_unspecified_0047,2,"[""technical"",""medical""]","[""Spain"",""Latin America"",""General Spanish""]","[""Used in clinical or diagnostic phrases to indicate relation to pain, equivalent to 'to pain' or 'in response to pain' (e.g., a clinical response or reaction directed at a painful stimulus).""]",1,2025-11-15 05:22:42.47297,2025-11-15 05:22:42.802978,a dolor,2f0d1aa3-2da9-4b58-a47a-731f16c9c209
es_unspecified_0175,3,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""By physical or manual strength; moved, lifted, or operated solely by muscular effort.""]",1,2025-11-15 05:22:42.474918,2025-11-15 05:22:42.802978,a pulso,2f5b906e-a01b-4d62-918b-23053acbaa56
es_unspecified_0785,3,"[""informal""]","[""Spain"",""Latin America""]","[""To experience self-disgust or feel nauseated by one’s own actions or condition (reflexive use: darse asco).""]",1,2025-11-15 05:22:43.270255,2025-11-15 05:22:43.458803,dar asco,2f63d295-e149-4d0c-a0d6-b9f5ac1c2276
es_unspecified_1656,2,"[""poetic"",""literary""]","[""Spain"",""Latin America""]","[""To express thoughts or feelings silently, using the eyes as the principal instrument of communication.""]",1,2025-11-15 05:22:44.168411,2025-11-15 05:22:44.303969,hablar con los ojos,2f7a7f68-9ec1-499a-896a-1965660e3ed6
es_unspecified_0375,1,"[""neutral"",""literary""]","[""Spain"",""Latin America""]","[""To be overcome by intense crying; to burst into uncontrollable tears."",""To weep profusely or be flooded with tears, often as an expression of deep grief or emotion.""]",1,2025-11-15 05:22:42.958895,2025-11-15 05:22:43.145595,anegarse en llanto,2f8d651d-cfc4-43b1-8154-ccbe16e8e584
es_unspecified_2262,1,"[""neutral""]","[""Spain"",""Latin America""]","[""Literally: not even crazy; denying that one is insane.""]",1,2025-11-15 05:22:44.926994,2025-11-15 05:22:45.052926,ni loco,2fa7e098-67d8-4142-830f-b18b285e0e58
es_unspecified_0061,1,"[""neutral"",""standard""]","[""Spain"",""Latin America""]","[""On hands and knees; crawling in a literal, physical sense.""]",1,2025-11-15 05:22:42.473156,2025-11-15 05:22:42.802978,a gatas,2fa8f130-57e4-4fde-b6cc-93b45eaeb532
es_unspecified_1374,1,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""In a precarious or vulnerable situation; at risk of failure, dismissal, or serious loss."",""Subject to uncertain or unstable conditions that threaten one’s position, reputation, or safety.""]",1,2025-11-15 05:22:43.871932,2025-11-15 05:22:44.031553,en la cuerda floja,2fab31d8-24b4-4e9d-bf67-1987151ecd5d
es_unspecified_1368,1,"[""formal"",""euphemistic"",""archaic""]","[""General Spanish""]","[""Pregnant; expecting a child (euphemistic, somewhat old-fashioned).""]",1,2025-11-15 05:22:43.871797,2025-11-15 05:22:44.031553,en estado de buena esperanza,2faf2120-ca59-4896-977f-894ce223e31d
es_unspecified_2315,2,"[""neutral"",""colloquial""]","[""Spain"",""Latin America""]","[""Figurative: to have no involvement, responsibility, influence, or share in a matter; to be unrelated to or uninvolved in something.""]",1,2025-11-15 05:22:44.928176,2025-11-15 05:22:45.052926,no tener arte ni parte,2fc83d57-a4b0-4356-a515-20c1467d4b03
es_unspecified_0624,1,"[""Colloquial"",""Informal""]","[""Spain"",""Latin America""]","[""To eat heartily or greedily; to consume food with great appetite and gusto.""]",1,2025-11-15 05:22:43.267292,2025-11-15 05:22:43.458803,comer a dos carrillos,2fd8ab0e-8d72-4451-a325-15bb2435e5ce
es_unspecified_2704,2,"[""neutral"",""formal""]","[""Spain"",""Latin America""]","[""To fail to meet expectations or obligations; to disappoint or let someone or a group down.""]",1,2025-11-15 05:22:45.160165,2025-11-15 05:22:45.315923,quedar mal,2febe014-8abe-4a9c-b08f-ac2de35b263c
es_unspecified_0830,2,"[""neutral"",""informal""]","[""Spain"",""Latin America""]","[""To achieve the intended effect on an audience; to strike the right note or make a perfectly effective remark, joke, or performance.""]",1,2025-11-15 05:22:43.271133,2025-11-15 05:22:43.458803,dar en la diana,2feee9c2-1b20-4084-b76d-d2cd416083b9
es_unspecified_1171,1,"[""colloquial"",""informal""]","[""Spain"",""Latin America""]","[""Extremely old; dating from a time of great scarcity or from a very long time ago."",""Used to describe objects, events, or practices that are ancient or outdated.""]",1,2025-11-15 05:22:43.868075,2025-11-15 05:22:44.031553,del año del hambre,3018c786-910b-4215-a401-d8ad86dc85cb
es_unspecified_1600,1,"[""informal"",""colloquial""]","[""Spain"",""Latin America"",""General Spanish""]","[""Rendered unconscious or incapacitated, typically by a blow, fall, or drug; knocked out."",""Physically disabled so as to be unable to continue fighting or resisting.""]",1,2025-11-15 05:22:44.167363,2025-11-15 05:22:44.303969,fuera de combate,3024239f-1523-40bc-91f0-9e7ab1c44aab
